,sessionID,text,label
1379,Ses01M_script01_2_F014,I can't help it.,-1
1380,Ses01M_script01_2_M000,"Well, maybe he wanted see her.",3
1381,Ses01M_script01_2_M001,"Well uh, He grew up next door to the girl, why wouldn't he want to see her?",3
1382,Ses01M_script01_2_M002,Don't look at me like that.  He didn't tell me anything he told you.,-1
1383,Ses01M_script01_2_M003,How do you know he's even thinking about it?,-1
1384,Ses01M_script01_2_M004,Oh so what?,-1
1385,Ses01M_script01_2_M005,"Okay, now listen, kids...",-1
1386,Ses01M_script01_2_M006,Listen. Line. You can't read her mind.,-1
1387,Ses01M_script01_2_M007,And how do you know why she's waited.,3
1388,Ses01M_script01_2_M008,"Okay, look it's a beautiful day.  Why are we arguing?",-1
1389,Ses01M_script01_2_M009,What do you want me to do?  What do you want?,-1
1390,Ses01M_script01_2_M010,Kate...,-1
1391,Ses01M_script01_2_M011,[BREATHING],-1
1392,Ses01M_script01_2_M012,"All right, calm yourself.",-1
1393,Ses01M_script01_2_M013,"Okay, calm yourself. Alright.",-1
1394,Ses01M_script01_2_M014,calm yourself.,-1
1395,Ses01M_script01_2_M015,What does that mean? Me above all? What does that mean?,0
1396,Ses01M_script01_2_M016,Look at you. You're shaking.,0
1397,Ses01M_script01_2_M017,"What the hell do you want from me, Kate?",0
1398,Ses01M_script01_3_F000,The only one I know still love his parents.,3
1399,Ses01M_script01_3_F001,Oh it's not bad thing it's good thing.,3
1400,Ses01M_script01_3_F002,"You know it's nice here, the air is sweet.",-1
1401,Ses01M_script01_3_F003,"Not sorry, no.  I can't stay here.",2
1402,Ses01M_script01_3_F004,For one thing your mother as much as told me to go.,3
1403,Ses01M_script01_3_F005,[BREATHING] And then you've been kind of...,2
1404,Ses01M_script01_3_F006,You've been kind of embarrassed ever since I got here.,2
1405,Ses01M_script01_3_F007,"I knew they would, your mother anyway.",-1
1406,Ses01M_script01_3_F008,From her point of view why else would I come?,3
1407,Ses01M_script01_3_F009,Well I guess that's why I came.,-1
1408,Ses01M_script01_3_F010,"Chris,",-1
1409,Ses01M_script01_3_F011,"I've been ready a long, long time.",-1
1410,Ses01M_script01_3_F012,I almost got married two years ago.,3
1411,Ses01M_script01_3_F013,You started to write me.,-1
1412,Ses01M_script01_3_F014,Everyday since.,1
1413,Ses01M_script01_3_F015,"Because I was waiting for you, Chris.  Till then you never wrote me and then when you did, well, you sure can be ambiguous you know.",1
1414,Ses01M_script01_3_F016,I'll never forgive you for waiting so long.  All I did was sit around and wonder if I was crazy for thinking about you.,1
1415,Ses01M_script01_3_F017,"Like Larry's brother.  Do what like you, Chris.",-1
1416,Ses01M_script01_3_F018,"Chris, what's the matter?",2
1417,Ses01M_script01_3_F019,"No, what is it?  Is your mother?",2
1418,Ses01M_script01_3_F020,"Well, then what?  You know, even in your letter you seem kind of ashamed.",-1
1419,Ses01M_script01_3_F021,You got to tell me.,2
1420,Ses01M_script01_3_F022,Wouldn't work like this.,2
1421,Ses01M_script01_3_F023,"Yeah, sure.",2
1422,Ses01M_script01_3_F024,How many?,2
1423,Ses01M_script01_3_F025,[BREATHING]. Geez.,2
1424,Ses01M_script01_3_F026,Do you still feel that way?,2
1425,Ses01M_script01_3_F027,"'Cause you mustn't feel that way.  Everything you have, you have a right to...",-1
1426,Ses01M_script01_3_F028,Everything Chris do you understand that?  To me too...,-1
1427,Ses01M_script01_3_F029,And your money there's nothing wrong in your money.  Your father put hundreds of planes into the air.  You should be proud of that a man should be paid for that.,-1
1428,Ses01M_script01_3_F030,What would I do with a fortune?,1
1429,Ses01M_script01_3_M000,"Yeah, that kind of went out of style didn't it?",1
1430,Ses01M_script01_3_M001,You're not sorry you came?,1
1431,Ses01M_script01_3_M002,Why not?,2
1432,Ses01M_script01_3_M003,Well.,-1
1433,Ses01M_script01_3_M004,What?,3
1434,Ses01M_script01_3_M005,"I was kind of planning on sneaking up on you, you know over like a course of a week or so. They just take for granted that we're already set.",-1
1435,Ses01M_script01_3_M006,You did?,3
1436,Ses01M_script01_3_M007,Yeah--,3
1437,Ses01M_script01_3_M008,"So then would you want to?  I mean I guess, you kind of have to know, maybe that's why I asked you to come.",-1
1438,Ses01M_script01_3_M009,"Ann, I love you.  I love you.",1
1439,Ses01M_script01_3_M010,I love you a great deal.,-1
1440,Ses01M_script01_3_M011,I'm sorry I don't really have much of an imagination.,-1
1441,Ses01M_script01_3_M012,"I'm sorry I'm embarrassing you, aren't I?  See, I didn't want to do it here I didn't on this porch, with this ring--I didn't want to win you away from anything.",-1
1442,Ses01M_script01_3_M013,So then he's gone.  You sure?,-1
1443,Ses01M_script01_3_M014,Why didn't you?,3
1444,Ses01M_script01_3_M015,You felt something that far back?,-1
1445,Ses01M_script01_3_M016,why didn't you let me know?,1
1446,Ses01M_script01_3_M017,"Oh Annie, why don't you go ahead and give me a kiss, come on just a...",-1
1447,Ses01M_script01_3_M018,I kissed you.  I kissed Annie.,1
1448,Ses01M_script01_3_M019,I kissed you.,1
1449,Ses01M_script01_3_M020,Do you want to go somewhere?  Let's go.,2
1450,Ses01M_script01_3_M021,"No, no, it's nothing like that.",2
1451,Ses01M_script01_3_M022,I don't know it's--it's complicated. But it's going from me now.,2
1452,Ses01M_script01_3_M023,I don't know.,2
1453,Ses01M_script01_3_M024,It's kind of all mixed up with all these other things.,2
1454,Ses01M_script01_3_M025,you know over seas I was in command of the company?,2
1455,Ses01M_script01_3_M026,Well I lost them.,2
1456,Ses01M_script01_3_M027,Pretty much all.,2
1457,Ses01M_script01_3_M028,"Takes awhile to toss something like that off.  I mean they weren't just men, you know.",2
1458,Ses01M_script01_3_M029,"For instance, there was this one time when this kid--it had been raining for like several days and he gave me his last pair of dry socks.",2
1459,Ses01M_script01_3_M030,He just put it in my pocket that's the kind of guys I had.,2
1460,Ses01M_script01_3_M031,"They didn't die they killed themselves for each other and I mean that exactly, you know a little more selfish and they'll all be here today...",2
1461,Ses01M_script01_3_M032,"And I had this idea as I was watching them go down like everything was being destroyed, you know.  But I felt like this one new thing was being made, you know it's kind of like this.  This monument...",2
1462,Ses01M_script01_3_M033,"You know, that they were bringing something on to this earth, a kind of sacrifice you know.",2
1463,Ses01M_script01_3_M034,"I thought I would change everything you know, and I got back here and it was- it was like nothing had changed at all...",2
1464,Ses01M_script01_3_M035,You know.  I went to work with dad and I started that whole rat race again...,2
1465,Ses01M_script01_3_M036,And no one had changed it was just like sort of random bus accident to them.,2
1466,Ses01M_script01_3_M037,Driving my new car and I felt guilty you know opening my bank book seeing a new refrigerator.,2
1467,Ses01M_script01_3_M038,'Cause you can take those things out of a war.  But you have to realize that those things came out of the love that a man can have for another man...,2
1468,Ses01M_script01_3_M039,And if you can't see that then it's just loot and there's blood all over it.,2
1469,Ses01M_script01_3_M040,I felt ashamed and I didn't want any part of it.  I guess I included you too.,2
1470,Ses01M_script01_3_M041,I want you to know Annie.,2
1471,Ses01M_script01_3_M042,Annie...,-1
1472,Ses01M_script01_3_M043,I'm going to make a fortune for you.,1
1473,Ses01M_script02_1_F000,I'm fine.,-1
1474,Ses01M_script02_1_F001,Ugh...,-1
1475,Ses01M_script02_1_F002,What flashlight?,-1
1476,Ses01M_script02_1_F003,That's not your flashlight.,-1
1477,Ses01M_script02_1_F004,"It's ours; it's my flashlight, too.",-1
1478,Ses01M_script02_1_F005,"You keep saying ""my flashlight"" like somehow it's just yours. How's that supposed to make me feel?",0
1479,Ses01M_script02_1_F006,Yeah.,-1
1480,Ses01M_script02_1_F007,No.,3
1481,Ses01M_script02_1_F008,I'm fine.,3
1482,Ses01M_script02_1_F009,I wonder if they can hear me talk,1
1483,Ses01M_script02_1_F010,I'm cold.,-1
1484,Ses01M_script02_1_F011,"It's after eleven, let's go home.",-1
1485,Ses01M_script02_1_F012,There is no point.,-1
1486,Ses01M_script02_1_F013,That's my point.,-1
1487,Ses01M_script02_1_F014,Then let's go.,0
1488,Ses01M_script02_1_F015,Not particularly.,-1
1489,Ses01M_script02_1_F016,"I just don't, it's stupid.",-1
1490,Ses01M_script02_1_F017,"Pass what up?  These little fish swim out of the ocean, they flop around on the sand then they swim back and then they die.",0
1491,Ses01M_script02_1_F018,"I don't know what you're so excited about.  This isn't a moon landing we're talking about, it's fish, it's a fish nobody even eats.",-1
1492,Ses01M_script02_1_F019,"Oh, Augie.",-1
1493,Ses01M_script02_1_F020,I'm not.,-1
1494,Ses01M_script02_1_F021,Yes.,0
1495,Ses01M_script02_1_F022,"Last year, you'll also remember we got--our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight and we did not see the grunions.",0
1496,Ses01M_script02_1_F023,We didn't see them the year before either.,0
1497,Ses01M_script02_1_F024,That's the wind.,-1
1498,Ses01M_script02_1_M000,"What time is it?  God, this is great, isn't it?  I can't believe it.",1
1499,Ses01M_script02_1_M001,"Of course I did want to a little further up the coast you know get away from all the lights and people and everything.  Is it midnight, do they always start at midnight?  Is that what it is midnight?  How you doing, huh? You okay?  That's good.",1
1500,Ses01M_script02_1_M002,"Look, there what's that, what's that?  Is it--",1
1501,Ses01M_script02_1_M003,"No, I think that's just foam.",-1
1502,Ses01M_script02_1_M004,"Oh, no I can't tell though.  Although probably if you can't tell it probably isn't them right, yeah.  Probably going to be like unmistakable, right?",1
1503,Ses01M_script02_1_M005,"Gosh, this is great, isn't it?  This is awesome.  Oh, no you know what I forgot?",1
1504,Ses01M_script02_1_M006,My flashlight.  How could I forget my flashlight?  God--,-1
1505,Ses01M_script02_1_M007,Flashlight the silver one.  There's only one isn't there?,3
1506,Ses01M_script02_1_M008,Whose is it?,-1
1507,Ses01M_script02_1_M009,"Oh, well, yeah of course.",3
1508,Ses01M_script02_1_M010,"Of course, our flashlight.  What's your is mine, mi flashlight es su flashlight.",3
1509,Ses01M_script02_1_M011,"Gosh, I should have brought it. I can't believe I forgot that.",3
1510,Ses01M_script02_1_M012,"It's a nice moon though, should stay full.  Do they always run during a full moon?  I can't remember was it full last year?",-1
1511,Ses01M_script02_1_M013,Are you all right?  Are you okay?  You cold?  Do you want to my jacket? My jacket? No?,-1
1512,Ses01M_script02_1_M014,"You know what we should've brought a blanket too.  Man, our blanket, our blanket.  Wish I had six-pack too, a six-pack would be just the ticket right about now, huh, six-pack.",1
1513,Ses01M_script02_1_M015,What's wrong?  Are you okay?  Huh?  You cold?,-1
1514,Ses01M_script02_1_M016,"Oh yeah, I'm so excited right now I'm like a kid.",1
1515,Ses01M_script02_1_M017,I can't believe I got out of the house without my fly zipped up even.,1
1516,Ses01M_script02_1_M018,"I wonder if they can hear me talking, you know.",-1
1517,Ses01M_script02_1_M019,Like feel the vibrations in the sand when we move around.,-1
1518,Ses01M_script02_1_M020,Do you want my jacket?,-1
1519,Ses01M_script02_1_M021,What are you kidding?  We just got here.  We don't want to turn around and go home now.  What's the point coming all the way down here?,-1
1520,Ses01M_script02_1_M022,Right.,3
1521,Ses01M_script02_1_M023,That's my point too.,3
1522,Ses01M_script02_1_M024,"No, wait no, no that's not my point.  My point is there is no point and coming all the way down here if we just turn around and go home.",-1
1523,Ses01M_script02_1_M025,Don't you want to see it?,-1
1524,Ses01M_script02_1_M026,Why not?,-1
1525,Ses01M_script02_1_M027,It's not stupid.  It's a natural phenomenon.,-1
1526,Ses01M_script02_1_M028,People in Kansas would have to get plane tickets and make hotel reservations to see this.  It's only forty minutes away; it's just too good to pass up.,0
1527,Ses01M_script02_1_M029,Yeah but that like flopping around is what to do it's like spawning or mating or something.  This is like the highlight of their little fish lives.  It's like life's last orgy.,-1
1528,Ses01M_script02_1_M030,"Yeah, they do.",3
1529,Ses01M_script02_1_M031,"Well, okay whatever, okay but it's a fish who do something that like no other fish do, you know, it's like those swallows that return to Capistrano or those like those lemmings that jumped off the cliffs, you know.",1
1530,Ses01M_script02_1_M032,"It's like a little bit of the unexplainable, a little magic, a little mystery.  I just don't see how you can not be interested in this.",1
1531,Ses01M_script02_1_M033,For real?,-1
1532,Ses01M_script02_1_M034,All right.,-1
1533,Ses01M_script02_1_M035,"I don't get it though, I mean the first time we came here you said it was like the best night of your life...",-1
1534,Ses01M_script02_1_M036,And last year I remember like distinctively you were so excited to get here that you didn't realize you stubbed your toe until we were in a car.,-1
1535,Ses01M_script02_1_M037,We just weren't in a good spot though.,3
1536,Ses01M_script02_1_M038,We just weren't in a good spot I'm telling you this is a much better spot.,-1
1537,Ses01M_script02_1_M039,"Come on, trust me I got instincts for these things, okay?  So just--just think about it all right?  Okay, I know you're not interested, think about it...",3
1538,Ses01M_script02_1_M040,"Out there, there's like this big mass of silver fish they're heading this way...",1
1539,Ses01M_script02_1_M041,"They don't know why, we don't know why.  No one like sent them an invitation or gave them a map or direction...",1
1540,Ses01M_script02_1_M042,They just all turned at once and they just form this line as long as the California coast.  And they just started swimming...,1
1541,Ses01M_script02_1_M043,Like some little time release fire cracker went off inside their little tiny bodies.  And they all turned as one...,1
1542,Ses01M_script02_1_M044,"And form the line and started swimming, swimming that would bring them to this point here...",1
1543,Ses01M_script02_1_M045,It's like urgency that's pure urge you know.  It's single-mindedness with no mind.,1
